,f_root,f_step,pic_lst,path,caption
1494,f-4FJSLS74,f-4FJSLS74_step03_sent02,"['650.jpg', '648.jpg', '652.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4FJSLS74/f-4FJSLS74_step03_sent02_000,"[['a', 'man', 'looks', 'dishes', 'being', '[UNK]', '[UNK]', 'on', 'a', 'bakery.', '<end>'], ['women', 'holding', 'a', 'banana', 'mouth', 'case', '<end>'], ['a', 'close', 'up', 'of', 'a', 'bunch', 'of', 'an', 'oven', 'baking', 'breads', 'in', 'front', 'of', 'a', 'row', '[UNK]', '[UNK]', '<end>']]"
1495,f-4FJSLS74,f-4FJSLS74_step01_sent02,"['112.jpg', '110.jpg', '108.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4FJSLS74/f-4FJSLS74_step01_sent02_005,"[['a', 'colorful', 'frosted', 'cake', 'and', 'a', 'white', 'plate', 'near', 'a', 'white', 'plate', 'with', 'his', 'teeth.', '<end>'], ['a', 'man', 'holding', 'a', 'plate', 'of', 'a', 'toothbrush.', '<end>'], ['man', 'holding', 'a', 'plate', 'has', 'a', 'plate,', 'cake', 'on', 'top', 'of', 'a', 'table', 'next', 'to', 'a', 'plastic', 'person.', '<end>']]"
1496,f-4FJSLS74,f-4FJSLS74_step01_sent04,"['490.jpg', '488.jpg', '492.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4FJSLS74/f-4FJSLS74_step01_sent04_007,"[['a', 'person', 'that', 'has', '[UNK]', 'sitting', 'next', 'to', 'it.', '<end>'], ['a', 'person', 'holding', 'a', '[UNK]', 'through', 'of', 'his', 'arms', '<end>'], ['a', 'picture', 'of', 'a', 'funny', 'face', 'is', 'sitting', 'in', 'the', 'krispy', 'kreme', '[UNK]', 'standing', 'by', 'a', '[UNK]', 'aircraft', 'with', 'a', 'sheet', 'into', 'the', 'fat', 'taking', 'a', 'picture', 'of', 'a', '[UNK]', 'scene', 'with', 'packages', 'of', 'a', 'middle', 'featuring', 'an', 'old,', '[UNK]', 'sitting', 'in', 'the', 'food', 'from', 'the', 'middle', 'aged', 'and', 'banana']]"
1497,f-4FJSLS74,f-4FJSLS74_step02_sent01,"['14.jpg', '12.jpg', '16.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4FJSLS74/f-4FJSLS74_step02_sent01_004,"[['a', 'sheet', 'cake', '[UNK]', 'into', '[UNK]', '<end>'], ['a', 'dish', 'in', 'yellow', 'face', 'next', 'to', 'a', 'blender', 'full', 'of', 'beers', 'in', 'the', '[UNK]', '<end>'], ['a', 'bowl', 'of', 'food', 'and', 'some', 'glasses', 'on', 'a', 'table.', '<end>']]"
1498,f-3ZDYPK4P,f-3ZDYPK4P_step06_sent01,"['70.jpg', '68.jpg', '72.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-3ZDYPK4P/f-3ZDYPK4P_step06_sent01_000,"[['sliced', 'picture', 'of', 'an', 'oven', 'with', 'a', '[UNK]', 'sliced', 'with', 'a', 'little', 'dog.', '<end>'], ['a', 'cup', 'of', 'a', 'cup', 'holding', 'a', 'pencil', 'apple', 'a', 'special', 'food', 'on', 'a', 'counter', 'ready', 'to', 'cut', 'up', 'the', 'counter.', '<end>'], ['a', 'man', 'holds', 'a', 'piece', 'of', 'water', 'with', 'a', 'small', 'kid', '<end>']]"
1499,f-3ZDYPK4P,f-3ZDYPK4P_step03_sent02,"['432.jpg', '430.jpg', '428.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-3ZDYPK4P/f-3ZDYPK4P_step03_sent02_002,"[['a', 'spoon', 'has', 'a', 'spoon', 'on', 'it.', '<end>'], ['a', 'spoon', 'and', 'another', 'vegetable', 'as', 'the', 'meal', 'that', 'is', 'on', 'the', 'table', 'with', '[UNK]', 'some', 'very', 'meal', 'in', 'a', 'stove', '<end>'], ['a', 'long', 'table', 'holding', 'a', 'carrots', 'are', 'sitting', 'inside', 'of', 'a', 'counter', '<end>']]"
1500,f-3ZDYPK4P,f-3ZDYPK4P_step06_sent01,"['72.jpg', '68.jpg', '70.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-3ZDYPK4P/f-3ZDYPK4P_step06_sent01_006,"[['a', 'person', 'with', 'flight', 'of', 'prey', 'with', 'a', 'knife.', '<end>'], ['an', 'upright', 'being', 'placed', 'on', 'an', 'oven.', '<end>'], ['the', 'view', 'of', 'a', 'blonde', 'cake', 'covered', 'in', 'a', '[UNK]', 'kitchen', 'knife', '<end>']]"
1501,f-3ZDYPK4P,f-3ZDYPK4P_step03_sent01,"['64.jpg', '62.jpg', '60.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-3ZDYPK4P/f-3ZDYPK4P_step03_sent01_000,"[['an', 'old', 'black', 'and', 'white', 'sink', 'with', 'an', 'old', 'photograph', 'of', 'a', 'close', 'up', 'of', 'an', 'old', 'photograph', 'of', 'a', 'close', 'up', 'of', 'a', 'close', 'up', 'of', 'a', 'picture', 'of', 'a', 'silver', 'multi', 'baking', 'and', 'an', 'oven', 'sitting', 'inside', 'of', 'it.', '<end>'], ['a', 'pile', 'of', '[UNK]', 'and', 'vegetables', 'in', 'it', '<end>'], ['a', 'room', 'filled', 'with', 'various', 'different', 'items.', '<end>']]"
1502,f-3ZDYPK4P,f-3ZDYPK4P_step02_sent01,"['668.jpg', '670.jpg', '672.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-3ZDYPK4P/f-3ZDYPK4P_step02_sent01_000,"[['a', 'pan', 'filled', 'with', 'lots', 'of', 'cooking', 'together', 'in', 'a', 'stove', '<end>'], ['an', 'uncooked', 'pan', 'with', 'some', 'plates', 'together', 'in', 'the', 'stove', '<end>'], ['cooking', 'out', 'of', 'meat.', '<end>']]"
1503,f-3ZDYPK4P,f-3ZDYPK4P_step01_sent01,"['98.jpg', '100.jpg', '96.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-3ZDYPK4P/f-3ZDYPK4P_step01_sent01_005,"[['a', 'bowl', 'filled', 'with', 'broccoli', 'cooking', 'in', 'it', 'is', 'cooking', 'in', 'it', 'is', 'cooking', 'in', 'a', 'stove', '<end>'], ['an', 'old', 'looking', 'food', 'cooking', 'in', 'some', 'water.', '<end>'], ['this', 'picture', 'of', 'silver', 'glass', 'vases', 'on', 'a', 'stove', 'is', '[UNK]', 'in', 'a', '[UNK]', '<end>']]"
1504,f-4GMQBPB6,f-4GMQBPB6_step01_sent02,"['130.jpg', '128.jpg', '132.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4GMQBPB6/f-4GMQBPB6_step01_sent02_016,"[['oranges', 'lying', 'on', 'the', 'stove', 'in', 'it.', '<end>'], ['an', 'assortment', 'of', 'various', 'types', 'of', '[UNK]', 'in', 'the', '[UNK]', 'being', '[UNK]', '<end>'], ['a', '[UNK]', 'some', 'baked', 'goods', 'on', 'the', 'box', 'showing', '[UNK]', '<end>']]"
1505,f-4GMQBPB6,f-4GMQBPB6_step01_sent01,"['724.jpg', '728.jpg', '726.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4GMQBPB6/f-4GMQBPB6_step01_sent01_000,"[['a', 'picture', 'of', 'a', 'stove', 'top', 'oven', 'sitting', 'on', 'top', '<end>'], ['a', 'counter', 'top', 'oven', 'sitting', 'in', 'the', 'middle', 'of', 'an', 'apple', '[UNK]', 'while', 'setting', 'in', 'the', 'middle', 'of', 'a', 'stove', 'with', 'a', 'wooden', 'plant', '<end>'], ['a', 'closeup', 'of', 'an', 'stove', 'with', 'the', 'stove', 'with', '[UNK]', 'and', 'meat.', '<end>']]"
1506,f-4GMQBPB6,f-4GMQBPB6_step03_sent02,"['116.jpg', '112.jpg', '114.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4GMQBPB6/f-4GMQBPB6_step03_sent02_005,"[['some', 'various', 'some', '[UNK]', '<end>'], ['a', 'trio', 'of', 'a', '[UNK]', 'are', 'lying', 'near', '[UNK]', '<end>'], ['i', '[UNK]', 'of', 'a', '[UNK]', 'and', 'broccoli.', '<end>']]"
1507,f-4GMQBPB6,f-4GMQBPB6_step03_sent01,"['80.jpg', '84.jpg', '82.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4GMQBPB6/f-4GMQBPB6_step03_sent01_006,"[['there', 'are', 'many', 'different', 'vegetables', 'in', 'it', '<end>'], ['a', 'wooden', 'served', 'with', 'lots', 'of', 'food', 'made', 'of', 'cooking', 'by', '[UNK]', 'and', 'cooking', 'on', 'the', 'stove', 'with', 'served.', '<end>'], ['there', 'is', 'a', 'bowl', 'of', 'a', 'plate', 'with', 'some', 'vegetables', 'served', 'in', 'some', 'water.', '<end>']]"
1508,f-4GMQBPB6,f-4GMQBPB6_step01_sent02,"['138.jpg', '136.jpg', '140.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4GMQBPB6/f-4GMQBPB6_step01_sent02_000,"[['a', 'dish', 'is', 'sitting', 'next', 'to', 'other', 'items.', '<end>'], ['a', 'picture', 'of', 'a', 'picture', 'of', 'people', 'preparing', 'image', 'of', 'cut', 'up', 'food', 'cooking', 'by', 'some', 'meat', 'in', 'the', 'stove', 'is', 'avocado.', '<end>'], ['there', 'is', 'a', 'picture', 'of', 'the', 'dish', 'sitting', 'together', 'with', '[UNK]', '<end>']]"
1509,f-4GMQBPB6,f-4GMQBPB6_step03_sent01,"['278.jpg', '276.jpg', '280.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4GMQBPB6/f-4GMQBPB6_step03_sent01_013,"[['asian', 'line', 'of', 'a', 'large', 'sheet', 'in', 'the', 'meat.', '<end>'], ['a', 'picture', 'of', 'some', 'fried', 'on', 'the', 'pot.', '<end>'], ['a', 'long', 'line', 'of', 'food', 'that', 'is', 'preparing', 'to', 'other', 'cooking', 'in', 'front', 'of', 'a', 'frying', 'preparing', 'food', 'cooking', 'in', 'the', 'pot.', '<end>']]"
1510,f-4GMQBPB6,f-4GMQBPB6_step05_sent01,"['508.jpg', '506.jpg', '504.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4GMQBPB6/f-4GMQBPB6_step05_sent01_005,"[['an', 'open', '[UNK]', 'filled', 'with', '[UNK]', 'out', 'of', 'an', '[UNK]', '<end>'], ['a', 'bowl', 'of', 'food', 'including', '[UNK]', 'with', 'some', 'tomatoes.', '<end>'], ['a', 'bowl', 'of', 'vegetables', 'served', 'in', 'some', 'water', '<end>']]"
1511,f-4GMQBPB6,f-4GMQBPB6_step03_sent01,"['184.jpg', '186.jpg', '188.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4GMQBPB6/f-4GMQBPB6_step03_sent01_004,"[['the', 'all', 'asian', 'vegetables,', 'on', 'top', 'of', 'it', '<end>'], ['food', 'box', 'with', 'an', 'ocean', 'pans', 'piled', 'on', 'the', 'stove', 'is', 'on', 'display', 'on', 'it.', '<end>'], ['the', 'fresh', 'food', 'items', 'displayed', 'on', 'a', 'stove', 'top.', '<end>']]"
1512,f-4GMQBPB6,f-4GMQBPB6_step02_sent01,"['728.jpg', '726.jpg', '724.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4GMQBPB6/f-4GMQBPB6_step02_sent01_000,"[['a', '[UNK]', 'kitchen', 'area', 'with', '[UNK]', 'with', 'a', '[UNK]', 'by', 'some', 'food', 'cooking', '[UNK]', 'and', 'a', '[UNK]', 'and', 'cooking', 'by', 'some', 'food', '<end>'], ['a', 'metallic', 'oven', 'with', '[UNK]', 'with', 'vegetables,', 'range', '<end>'], ['a', 'photo', 'of', 'a', 'wooden', 'square', '[UNK]', 'preparing', 'to', 'be', 'served.', '<end>']]"
1513,f-4GMQBPB6,f-4GMQBPB6_step03_sent02,"['116.jpg', '114.jpg', '112.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4GMQBPB6/f-4GMQBPB6_step03_sent02_003,"[['some', 'various', '[UNK]', 'on', 'the', 'edge', 'of', 'a', 'kitchen.', '<end>'], ['a', 'large', 'display', 'with', 'tow', 'pizzas', 'on', 'display', 'next', 'to', 'their', 'their', 'food', '<end>'], ['a', 'trio', 'of', 'a', 'large', 'stove,', '[UNK]', 'rocks', 'at', 'a', '[UNK]', '<end>']]"
1514,f-4F3FG5W5,f-4F3FG5W5_step03_sent02,"['844.jpg', '840.jpg', '842.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4F3FG5W5/f-4F3FG5W5_step03_sent02_000,"[['a', 'pan', 'filled', 'with', 'dishes', 'and', 'a', 'sign', 'that', 'is', 'on', 'display', 'in', 'it.', '<end>'], ['there', 'are', 'several', 'vases', 'and', 'pie', '<end>'], ['a', 'red', 'separated', 'skyscrapers', 'with', 'lots', 'of', 'various', 'shops', 'on', 'a', '[UNK]', 'yard', 'with', 'other', 'over', 'it', 'is', 'on', 'it.', '<end>']]"
1515,f-4F3FG5W5,f-4F3FG5W5_step05_sent01,"['94.jpg', '96.jpg', '92.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4F3FG5W5/f-4F3FG5W5_step05_sent01_004,"[['an', 'oven', 'set', 'up', 'with', 'some', 'moss', 'atop', 'it', '<end>'], ['a', 'metallic', 'stove', 'with', 'pots,', 'piled', 'range', 'in', 'the', 'oven.', '<end>'], ['an', 'open', 'pizza', 'cooking', 'in', 'a', 'drying', 'rack', 'in', 'the', 'stove', '<end>']]"
1516,f-4F3FG5W5,f-4F3FG5W5_step03_sent02,"['218.jpg', '220.jpg', '216.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-4F3FG5W5/f-4F3FG5W5_step03_sent02_004,"[['a', 'bunch', 'of', 'someones', 'asian', 'inside', 'of', 'the', 'stove', 'with', 'broccoli.', '<end>'], ['the', 'silver', 'oven', 'holding', 'glazed', 'with', 'a', 'picture', 'of', 'an', 'oven', 'by', 'the', 'stove', 'top', 'with', 'vegetables', '<end>'], ['food', 'cooking', 'in', 'the', 'picture.', '<end>']]"
1517,f-2KJMRNHC,f-2KJMRNHC_step05_sent01,"['156.jpg', '154.jpg', '152.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-2KJMRNHC/f-2KJMRNHC_step05_sent01_034,"[['cooking', '[UNK]', 'being', 'made', 'of', 'cooking', 'in', 'the', 'counter.', '<end>'], ['three', 'bowls', 'of', 'some', 'food', 'cooking', '[UNK]', 'piled', 'into', 'cooking', 'by', '[UNK]', '<end>'], ['a', 'man', 'stove', 'and', 'chocolate', 'cake', 'and', 'an', 'oven.', '<end>']]"
1518,f-2KJMRNHC,f-2KJMRNHC_step03_sent02,"['1104.jpg', '1108.jpg', '1106.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-2KJMRNHC/f-2KJMRNHC_step03_sent02_005,"[['a', 'couple', 'of', 'three', 'little', 'boys', '[UNK]', '[UNK]', 'of', 'the', 'little', '[UNK]', '<end>'], ['a', 'plate', 'containing', 'hot', 'dog', '[UNK]', 'of', 'fruit', '<end>'], ['the', 'person', 'holding', 'a', 'fork', 'and', 'adult', 'at', 'a', 'counter.', '<end>']]"
1519,f-2KJMRNHC,f-2KJMRNHC_step05_sent01,"['344.jpg', '346.jpg', '348.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-2KJMRNHC/f-2KJMRNHC_step05_sent01_006,"[['an', 'image', 'of', 'a', 'square', 'piece', 'of', 'pie', 'in', 'the', 'middle', 'of', 'a', '[UNK]', 'on', 'the', 'table', '<end>'], ['an', 'old', 'picture', 'of', 'a', 'small', 'long', 'picture', 'of', 'a', 'photo', 'of', 'a', '[UNK]', 'screen', 'with', 'many', 'cooking', 'supplies.', '<end>'], ['a', 'blender', 'filled', 'with', 'some', 'sort', 'of', '[UNK]', 'over', 'it', 'is', 'sitting', 'inside', 'of', 'it.', '<end>']]"
1520,f-2KJMRNHC,f-2KJMRNHC_step02_sent01,"['412.jpg', '410.jpg', '408.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-2KJMRNHC/f-2KJMRNHC_step02_sent01_006,"[['a', 'person', 'taking', 'image', 'of', 'chocolate', 'cake', 'with', 'mushrooms,', 'and', 'boy', 'looks', 'like', '[UNK]', 'as', 'a', 'woman', 'are', 'in', 'a', 'kitchen.', '<end>'], ['the', 'lady', 'contains', 'a', 'picture', 'of', 'asian', 'doughnuts', 'on', 'the', 'plate.', '<end>'], ['a', 'woman', 'holding', 'a', 'photo', 'of', 'a', 'person', 'holding', 'a', 'hot', 'asian', 'pot', 'with', 'hot', 'dog', 'with', 'a', '[UNK]', 'showing', 'a', '[UNK]', '[UNK]', '<end>']]"
1521,f-2KJMRNHC,f-2KJMRNHC_step05_sent02,"['146.jpg', '148.jpg', '144.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-2KJMRNHC/f-2KJMRNHC_step05_sent02_000,"[['a', '[UNK]', 'with', 'the', 'upper', 'squash', 'and', 'smoking', 'a', 'printer', 'next', 'to', 'stove', 'in', 'a', '[UNK]', 'in', 'a', 'drying', 'rack', 'in', 'a', '[UNK]', '<end>'], ['a', 'stove', 'is', 'built', 'on', 'the', 'stove', 'a', 'bar', 'in', 'a', 'photo.', '<end>'], ['a', 'metal', 'metal', 'nasty', 'kitchen', 'filled', 'with', 'some', 'pulled', 'up', 'in', 'the', 'oven.', '<end>']]"
1522,f-2KJMRNHC,f-2KJMRNHC_step04_sent01,"['186.jpg', '188.jpg', '184.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-2KJMRNHC/f-2KJMRNHC_step04_sent01_000,"[['a', 'oven', 'sitting', 'in', 'the', 'distance.', '<end>'], ['a', 'kitchen', 'with', 'brass', 'pots', 'on', 'it.', '<end>'], ['kitchen', 'taken', 'above', 'a', 'floral', 'bowl', '<end>']]"
1523,f-2KJMRNHC,f-2KJMRNHC_step03_sent01,"['492.jpg', '496.jpg', '494.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-2KJMRNHC/f-2KJMRNHC_step03_sent01_000,"[['a', 'man', 'starring', 'down', 'with', 'a', 'clock.', '<end>'], ['the', 'woman', 'in', 'a', 'display', 'full', 'of', 'food', 'inside', 'it.', '<end>'], ['a', 'close', 'up', 'shot', 'of', 'a', 'person', 'leaning', 'up', 'the', 'camera.', '<end>']]"
1524,f-2KJMRNHC,f-2KJMRNHC_step02_sent01,"['200.jpg', '198.jpg', '196.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-2KJMRNHC/f-2KJMRNHC_step02_sent01_011,"[['three', 'wooden', 'clock', 'in', 'a', 'small', '[UNK]', '<end>'], ['an', 'image', 'of', 'people', 'sit', 'around', 'the', 'bowl', 'with', 'a', 'bunch', 'of', 'broccoli.', '<end>'], ['the', 'large', 'blender', 'atop', 'the', 'out', 'of', 'a', 'wooden', 'door', '<end>']]"
1525,f-2KJMRNHC,f-2KJMRNHC_step01_sent01,"['220.jpg', '216.jpg', '218.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-2KJMRNHC/f-2KJMRNHC_step01_sent01_000,"[['asian', 'corner', 'with', 'some', 'old', 'fashioned', 'into', 'a', '[UNK]', '<end>'], ['the', 'large', 'dishes,', 'metal', 'oven', 'with', 'some', 'people.', '<end>'], ['a', 'person', 'holding', 'a', 'man', 'holds', 'tongs', 'in', 'the', 'camera.', '<end>']]"
1526,f-2KJMRNHC,f-2KJMRNHC_step04_sent01,"['1162.jpg', '1160.jpg', '1164.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-2KJMRNHC/f-2KJMRNHC_step04_sent01_013,"[['various', 'types', 'of', 'fresh', '[UNK]', 'fresh', 'food', 'cooking', 'in', 'a', 'round', 'with', '[UNK]', '<end>'], ['a', 'close-up', 'photo', 'full', 'of', 'food', 'cooking', 'together', 'on', 'a', 'stove', 'with', 'fresh', 'food.', '<end>'], ['a', 'fresh', 'vegetables', 'on', 'the', 'stove', '<end>']]"
1527,f-6H2T58SB,f-6H2T58SB_step01_sent01,"['390.jpg', '388.jpg', '392.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-6H2T58SB/f-6H2T58SB_step01_sent01_000,"[['a', 'couple', 'of', 'women', 'putting', 'toothbrushes', 'who', 'are', 'sitting', 'on', 'the', 'side', 'of', 'a', 'cell', 'phone.', '<end>'], ['a', 'man', 'catches', 'the', 'frisbee', 'on', 'the', 'road', 'next', 'to', 'him.', '<end>'], ['two', 'african', 'american', 'old', 'man', 'standing', 'among', 'playing', 'a', 'zoo.', '<end>']]"
1528,f-7PS2N65N,f-7PS2N65N_step10_sent01,"['128.jpg', '126.jpg', '124.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-7PS2N65N/f-7PS2N65N_step10_sent01_010,"[['a', 'person', 'wearing', 'glasses', 'of', 'food', 'covered', 'in', 'carrots', 'wearing', 'a', 'sandwich', '<end>'], ['a', 'bowl', 'of', 'soup,', 'sauce', 'in', 'the', 'middle', 'of', '[UNK]', '<end>'], ['this', 'silver', 'and', 'fruit', 'and', '[UNK]', '<end>']]"
1529,f-7PS2N65N,f-7PS2N65N_step09_sent02,"['140.jpg', '138.jpg', '136.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-7PS2N65N/f-7PS2N65N_step09_sent02_004,"[['a', 'line', 'of', 'various', 'vegetables', 'cooking', 'by', 'some', 'meat', '<end>'], ['an', 'old', '[UNK]', 'dish', '[UNK]', 'out', 'in', 'the', 'middle', 'of', 'the', 'camera', '<end>'], ['the', 'person', 'holding', 'a', 'lot', 'of', 'food', 'being', 'prepared', 'to', 'eat.', '<end>']]"
1530,f-7PS2N65N,f-7PS2N65N_step07_sent01,"['274.jpg', '272.jpg', '276.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-7PS2N65N/f-7PS2N65N_step07_sent01_000,"[['an', 'asian', 'woman', 'holding', 'a', 'blue', 'shirt', 'sits', 'outside', 'with', 'a', 'person', 'wearing', 'a', 'string', 'while', 'sits', 'on', 'a', 'chair', 'with', 'a', '[UNK]', '<end>'], ['a', 'miniature', 'woman', 'holds', 'a', 'sheet', 'cake', 'on', 'a', 'small', 'table', 'outside', '<end>'], ['a', 'orange', 'plate', 'sitting', 'on', 'a', 'table.', '<end>']]"
1531,f-7PS2N65N,f-7PS2N65N_step08_sent01,"['72.jpg', '74.jpg', '76.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-7PS2N65N/f-7PS2N65N_step08_sent01_000,"[['a', 'fire', 'inside', 'oven', 'with', 'metallic', 'oven', 'sitting', 'on', 'a', 'table', 'with', 'exhibit', '<end>'], ['3', 'soup,', 'stove', 'and', 'a', 'food', 'on', 'the', 'stove', 'top', 'on', 'it.', '<end>'], ['a', 'pan', 'with', 'some', 'vegetables', 'including', 'brocolli', 'and', '[UNK]', '<end>']]"
1532,f-7PS2N65N,f-7PS2N65N_step06_sent01,"['60.jpg', '64.jpg', '62.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-7PS2N65N/f-7PS2N65N_step06_sent01_000,"[['a', 'person', 'wearing', 'a', 'photo', 'of', 'cooking', 'in', 'an', 'oven.', '<end>'], ['a', 'child', 'holding', 'a', ""woman's"", 'picture', 'of', 'coffee.', '<end>'], ['the', 'coffee', 'dishes', 'beside', 'food', 'on', 'it.', '<end>']]"
1533,f-7PS2N65N,f-7PS2N65N_step03_sent01,"['88.jpg', '84.jpg', '86.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-7PS2N65N/f-7PS2N65N_step03_sent01_000,"[['an', 'asian', 'bathroom', 'with', 'many', 'different', 'supplies', 'are', 'stacked', 'on', 'a', 'table', '<end>'], ['two', '[UNK]', 'a', 'lot', 'of', 'the', 'upper', 'pots', 'on', 'the', 'upper', 'part', 'of', 'cooking', 'in', 'a', '[UNK]', '<end>'], ['a', 'unique', 'antique', 'ship', 'sits', 'on', 'a', 'chair', 'near', 'some', 'water', 'next', 'to', 'some', 'trees', 'and', 'potted', 'in', 'a', 'kitchen', 'next', 'to', 'some', 'stone', 'table', 'and', 'cooking', 'on', 'a', 'tabletop.', '<end>']]"
1534,f-7PS2N65N,f-7PS2N65N_step01_sent02,"['184.jpg', '186.jpg', '188.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-7PS2N65N/f-7PS2N65N_step01_sent02_001,"[['a', 'stylized', 'photograph', 'of', 'fish', 'using', '[UNK]', 'doughnuts.', '<end>'], ['a', 'big', 'yellow', 'pair', 'of', 'beautiful', 'man', 'holding', 'a', 'bunch', 'of', 'women', 'are', '[UNK]', 'next', 'to', 'an', 'apple', '[UNK]', 'in', 'the', 'water', '<end>'], ['a', 'polaroid', 'of', 'a', 'banana', 'next', 'to', 'other', 'other', 'other', 'food', 'hanging', 'nearby.', '<end>']]"
1535,f-7PS2N65N,f-7PS2N65N_step02_sent01,"['444.jpg', '446.jpg', '448.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-7PS2N65N/f-7PS2N65N_step02_sent01_010,"[['a', '[UNK]', 'cutting', 'up', 'of', 'a', 'large', 'cake', 'with', 'a', 'drink', 'at', 'a', 'party', 'cake', 'covered', 'in', 'a', 'spoon.', '<end>'], ['there', 'are', 'three', 'persons', '[UNK]', '[UNK]', '[UNK]', 'set', 'up', 'a', '[UNK]', 'glasses', 'of', 'food.', '<end>'], ['the', 'man', 'holding', 'a', 'couple', 'of', 'people', 'are', 'sitting', 'in', 'a', '[UNK]', 'yellow', 'and', 'one', 'child', 'standing', 'together', 'together', 'at', 'tables', 'full', 'of', 'fruits.', '<end>']]"
1536,f-7PS2N65N,f-7PS2N65N_step09_sent01,"['66.jpg', '68.jpg', '64.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-7PS2N65N/f-7PS2N65N_step09_sent01_000,"[['an', 'industrial', 'steaming', 'boat', 'sitting', 'inside', 'an', 'old', '[UNK]', '<end>'], ['closeup', 'view', 'with', 'various', 'types', 'on', 'a', 'metal', 'cooking', 'in', 'the', 'center', '<end>'], ['a', 'kitchen', 'with', 'various', 'built', 'into', 'the', 'stove', '<end>']]"
1537,f-7PS2N65N,f-7PS2N65N_step08_sent02,"['380.jpg', '384.jpg', '382.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-7PS2N65N/f-7PS2N65N_step08_sent02_000,"[['a', 'small', 'boat', 'sitting', 'inside', 'a', 'large', 'metal', 'next', 'to', 'some', 'others', 'in', 'a', 'white', 'display', 'in', 'a', 'very', '[UNK]', 'in', 'a', 'small', 'house.', '<end>'], ['a', 'person', 'eating', 'food', 'on', 'a', 'counter', 'top', 'of', 'a', 'display', 'and', 'glazed', 'in', 'a', '[UNK]', '<end>'], ['a', '[UNK]', 'cutting', 'some', 'boxes', 'filled', 'with', 'lots', 'of', 'water', 'into', 'a', 'picture', '<end>']]"
1538,f-7PS2N65N,f-7PS2N65N_step04_sent01,"['348.jpg', '350.jpg', '352.jpg']",/content/drive/MyDrive/PY/SemEval2022/images/f-7PS2N65N/f-7PS2N65N_step04_sent01_000,"[['a', 'blender', 'holding', 'a', '[UNK]', 'there', 'is', 'placed', 'on', 'a', 'bird.', '<end>'], ['a', 'picture', 'of', 'an', 'old', 'looking', 'bags', 'sitting', 'on', 'a', 'large', '[UNK]', '<end>'], ['an', 'old', 'picture', 'of', 'a', 'picture', 'of', 'a', 'small', 'stone', 'with', 'a', 'bowl', 'with', 'a', 'old', 'fashioned', 'with', 'a', '[UNK]', 'around', 'it.', '<end>']]"
